timestamp,electricity_demand_mw
2025-12-17 02:00:00,2108.8
2025-01-05 00:00:00,2088.6
2025-08-24 11:00:00,2841.0
2025-03-10 00:00:00,2294.3
2025-12-13 16:00:00,2820.3
2025-01-07 12:00:00,2665.1
2025-08-27 10:00:00,2966.8
2025-05-08 23:00:00,3007.0
2025-05-01 00:00:00,2585.9
2025-07-05 14:00:00,2907.8
2025-12-24 20:00:00,3433.6
2025-08-19 20:00:00,3676.6
2025-09-06 06:00:00,2304.4
2025-09-07 17:00:00,2980.1
2025-07-29 08:00:00,2787.9
2025-05-20 17:00:00,3279.9
2025-06-21 21:00:00,3408.7
2025-11-25 22:00:00,3134.4
2025-07-04 04:00:00,2106.1
2025-04-30 20:00:00,3840.3
2025-07-07 14:00:00,3025.0
2025-02-05 07:00:00,2199.0
2025-10-28 04:00:00,2080.3
2025-12-21 19:00:00,3412.1
2025-02-01 12:00:00,2549.8
2025-09-10 03:00:00,2157.1
2025-07-26 17:00:00,2930.4
2025-04-15 20:00:00,3661.1
2025-12-19 23:00:00,2741.8
2025-03-27 21:00:00,3457.0
2025-01-23 21:00:00,3085.9
2025-07-04 07:00:00,2528.7
2025-10-29 02:00:00,2269.1
2025-12-01 03:00:00,2093.2
2025-09-06 01:00:00,2254.3
2025-08-09 02:00:00,2172.0
2025-02-22 11:00:00,2561.6
2025-10-26 22:00:00,3031.3
2025-08-22 06:00:00,2239.8
2025-12-09 01:00:00,2162.7
2025-02-12 16:00:00,2932.4
2025-02-01 08:00:00,2297.4
2025-04-05 20:00:00,3695.9
2025-05-07 21:00:00,3564.0
2025-06-13 22:00:00,3281.6
2025-05-27 20:00:00,3792.0
2025-01-15 15:00:00,2906.3
2025-03-04 23:00:00,2774.0
2025-05-19 00:00:00,2484.4
2025-06-12 04:00:00,2251.4
2025-04-01 04:00:00,2196.3
2025-01-30 05:00:00,1745.7
2025-07-12 23:00:00,2719.8
2025-01-24 09:00:00,2641.2
2025-09-12 16:00:00,3071.0
2025-10-04 17:00:00,2943.8
2025-09-13 08:00:00,2428.0
2025-08-26 17:00:00,3088.0
2025-04-09 06:00:00,2471.4
2025-02-13 15:00:00,3024.8
2025-11-26 02:00:00,2138.3
2025-01-18 06:00:00,1910.4
2025-08-03 08:00:00,2506.7
2025-06-29 02:00:00,2170.7
2025-06-22 19:00:00,3557.5
2025-05-07 03:00:00,2351.7
2025-11-06 01:00:00,2208.6
2025-09-27 18:00:00,3415.6
2025-07-11 19:00:00,3516.0
2025-11-26 11:00:00,2923.3
2025-11-15 06:00:00,2008.4
2025-03-07 23:00:00,2752.7
2025-02-28 20:00:00,3488.4
2025-12-21 05:00:00,2103.9
2025-10-30 02:00:00,2179.5
2025-09-01 11:00:00,2971.3
2025-03-04 19:00:00,3559.7
2025-10-16 08:00:00,2592.9
2025-11-21 12:00:00,2853.2
2025-02-25 01:00:00,1992.2
2025-02-05 02:00:00,2046.6
2025-02-17 18:00:00,3155.5
2025-12-09 19:00:00,3473.5
2025-12-30 00:00:00,2294.8
2025-01-20 07:00:00,2214.6
2025-09-03 16:00:00,3085.3
2025-04-05 17:00:00,3010.0
2025-12-11 21:00:00,3422.6
2025-12-15 10:00:00,2990.3
2025-05-29 22:00:00,3308.2
2025-01-16 18:00:00,3008.1
2025-10-02 16:00:00,3098.9
2025-02-25 15:00:00,3006.8
2025-02-20 23:00:00,2639.7
2025-09-16 08:00:00,2673.5
2025-04-26 11:00:00,3009.9
2025-09-24 04:00:00,2005.2
2025-06-20 00:00:00,2463.1
2025-03-17 11:00:00,2970.6
2025-06-11 22:00:00,3293.0
2025-05-05 08:00:00,2779.4
2025-03-20 22:00:00,3134.3
2025-07-31 10:00:00,3086.0
2025-08-28 05:00:00,2084.5
2025-04-04 20:00:00,3690.9
2025-07-07 17:00:00,3078.7
2025-08-28 17:00:00,3144.9
2025-07-08 22:00:00,3005.5
2025-02-19 13:00:00,2616.9
2025-04-06 07:00:00,2578.8
2025-02-07 10:00:00,2898.5
2025-05-11 13:00:00,3031.5
2025-07-06 22:00:00,3139.8
2025-09-01 09:00:00,2861.5
2025-08-06 07:00:00,2464.2
2025-10-24 18:00:00,3191.7
2025-07-03 19:00:00,3482.9
2025-02-12 22:00:00,2853.9
2025-05-08 15:00:00,3317.7
2025-07-15 21:00:00,3650.0
2025-08-08 07:00:00,2491.3
2025-03-15 03:00:00,2072.5
2025-04-12 15:00:00,2943.0
2025-01-10 15:00:00,2886.7
2025-08-31 16:00:00,3012.6
2025-08-25 22:00:00,3246.6
2025-07-24 09:00:00,2888.5
2025-05-12 21:00:00,3756.6
2025-08-23 01:00:00,2292.7
2025-03-05 03:00:00,2117.8
2025-01-10 00:00:00,2134.0
2025-10-21 23:00:00,2890.4
2025-12-13 06:00:00,2172.2
2025-05-02 17:00:00,3311.5
2025-02-07 05:00:00,1933.2
2025-12-17 19:00:00,3395.2
2025-03-19 02:00:00,2098.4
2025-09-12 18:00:00,3289.8
2025-05-26 00:00:00,2557.7
2025-01-14 12:00:00,2725.6
2025-02-20 15:00:00,3011.1
2025-08-08 09:00:00,2886.8
2025-12-29 08:00:00,2532.5
2025-02-17 01:00:00,2092.5
2025-05-11 19:00:00,3514.4
2025-04-04 19:00:00,3478.7
2025-06-02 14:00:00,3089.4
2025-01-09 16:00:00,2863.7
2025-04-03 19:00:00,3583.6
2025-02-03 06:00:00,2005.5
2025-11-20 04:00:00,1941.2
2025-01-31 14:00:00,2868.6
2025-07-04 18:00:00,3383.1
2025-02-18 22:00:00,2996.1
2025-08-07 18:00:00,3261.1
2025-07-05 21:00:00,3423.0
2025-07-29 02:00:00,2325.6
2025-10-25 11:00:00,2715.7
2025-04-19 19:00:00,3526.9
2025-11-14 19:00:00,3454.1
2025-06-12 22:00:00,3290.6
2025-01-09 06:00:00,1955.1
2025-07-01 08:00:00,2723.8
2025-02-15 17:00:00,2721.4
2025-01-23 20:00:00,3236.0
2025-04-22 16:00:00,3224.3
2025-07-11 09:00:00,2945.9
2025-07-14 12:00:00,3175.5
2025-12-16 19:00:00,3546.5
2025-07-31 22:00:00,3195.9
2025-08-08 13:00:00,2977.1
2025-12-09 16:00:00,2992.8
2025-07-30 04:00:00,2091.7
2025-12-31 20:00:00,3558.4
2025-09-08 05:00:00,2146.5
2025-01-26 16:00:00,2604.9
2025-11-21 19:00:00,3492.2
2025-02-09 01:00:00,2056.2
2025-01-26 22:00:00,2880.1
2025-09-23 20:00:00,3702.4
2025-11-25 01:00:00,2196.7
2025-04-27 18:00:00,3362.6
2025-05-07 23:00:00,2907.9
2025-04-20 12:00:00,2878.2
2025-05-26 17:00:00,3355.9
2025-07-09 03:00:00,2026.1
2025-05-09 05:00:00,2386.3
2025-04-02 17:00:00,3227.3
2025-11-25 08:00:00,2538.5
2025-10-15 02:00:00,2304.8
2025-12-20 16:00:00,2845.0
2025-07-29 12:00:00,3078.4
2025-08-10 05:00:00,2202.9
2025-01-20 22:00:00,2963.9
2025-02-26 08:00:00,2438.2
2025-04-18 09:00:00,3030.3
2025-12-06 23:00:00,2777.7
2025-10-06 04:00:00,2139.8
2025-04-14 23:00:00,2980.1
2025-06-12 21:00:00,3625.2
2025-02-13 01:00:00,2144.9
2025-06-08 02:00:00,2314.5
2025-10-28 22:00:00,3106.2
2025-05-07 02:00:00,2358.0
2025-05-27 16:00:00,3272.6
2025-11-29 17:00:00,2895.4
2025-06-28 01:00:00,2350.3
2025-05-03 04:00:00,2185.7
2025-11-21 20:00:00,3457.9
2025-03-01 09:00:00,2646.8
2025-10-07 12:00:00,2945.1
2025-03-19 23:00:00,2810.0
2025-05-28 16:00:00,3268.9
2025-12-17 04:00:00,2036.3
2025-08-01 23:00:00,2746.6
2025-01-22 23:00:00,2591.7
2025-11-10 22:00:00,3140.4
2025-10-18 01:00:00,2243.1
2025-05-02 14:00:00,3088.8
2025-01-10 04:00:00,1769.8
2025-11-26 08:00:00,2581.1
2025-11-27 08:00:00,2604.0
2025-08-31 00:00:00,2391.6
2025-05-24 22:00:00,3341.6
2025-11-20 20:00:00,3491.4
2025-11-10 16:00:00,3188.2
2025-07-15 11:00:00,3048.4
2025-09-05 17:00:00,3072.8
2025-08-13 02:00:00,2229.2
2025-07-12 17:00:00,2983.4
2025-04-21 10:00:00,3078.2
2025-07-25 12:00:00,3073.6
2025-06-04 11:00:00,2964.9
2025-09-21 17:00:00,2908.6
2025-03-06 18:00:00,3202.1
2025-11-19 11:00:00,2939.6
2025-12-31 04:00:00,2059.3
2025-07-03 13:00:00,3004.5
2025-05-28 12:00:00,3122.3
2025-11-01 05:00:00,1995.8
2025-03-11 21:00:00,3434.2
2025-06-22 06:00:00,2405.7
2025-11-10 19:00:00,3399.7
2025-11-22 21:00:00,3319.2
2025-12-30 10:00:00,2932.9
2025-01-13 08:00:00,2343.9
2025-10-29 05:00:00,2080.9
2025-01-03 09:00:00,2560.6
2025-08-19 12:00:00,2930.1
2025-04-24 06:00:00,2391.9
2025-12-16 07:00:00,2466.5
2025-10-12 13:00:00,2853.0
2025-09-27 07:00:00,2416.1
2025-04-07 17:00:00,3322.9
2025-11-24 19:00:00,3459.3
2025-08-08 03:00:00,2194.0
2025-09-30 19:00:00,3591.5
2025-12-22 10:00:00,2825.4
2025-01-28 00:00:00,2194.1
2025-02-27 02:00:00,2030.0
2025-10-06 20:00:00,3606.9
2025-05-12 10:00:00,3254.9
2025-11-16 06:00:00,2234.8
2025-01-29 09:00:00,2677.0
2025-01-19 02:00:00,1975.3
2025-11-26 12:00:00,2812.1
2025-05-18 17:00:00,3137.5
2025-03-04 01:00:00,2148.7
2025-02-03 20:00:00,3444.4
2025-03-20 10:00:00,2945.5
2025-07-18 17:00:00,3171.7
2025-08-22 23:00:00,2863.1
2025-03-22 20:00:00,3735.2
2025-12-06 03:00:00,2209.0
2025-10-25 15:00:00,2898.9
2025-05-31 15:00:00,3169.6
2025-02-19 05:00:00,1894.5
2025-02-27 07:00:00,2264.0
2025-09-30 08:00:00,2728.5
2025-05-03 16:00:00,3118.8
2025-01-27 02:00:00,1940.5
2025-10-08 00:00:00,2359.8
2025-03-11 13:00:00,2995.7
2025-03-30 00:00:00,2417.1
2025-08-11 23:00:00,2880.8
2025-04-08 05:00:00,2165.0
2025-08-26 13:00:00,2932.9
2025-01-04 12:00:00,2505.3
2025-09-30 10:00:00,3106.0
2025-09-29 14:00:00,3004.4
2025-04-06 03:00:00,2232.6
2025-11-13 00:00:00,2370.4
2025-04-29 01:00:00,2480.7
2025-01-18 10:00:00,2591.6
2025-08-29 06:00:00,2284.6
2025-06-03 08:00:00,2728.3
2025-01-13 05:00:00,1841.2
2025-12-11 19:00:00,3376.3
2025-03-04 18:00:00,3137.2
2025-11-15 00:00:00,2233.5
2025-10-23 17:00:00,3193.9
2025-03-10 02:00:00,2156.2
2025-05-29 18:00:00,3407.1
2025-06-15 09:00:00,2921.1
2025-05-02 18:00:00,3357.2
2025-03-07 03:00:00,2085.8
2025-10-20 15:00:00,3097.5
2025-11-12 07:00:00,2395.1
2025-03-24 11:00:00,3110.8
2025-03-20 11:00:00,3003.4
2025-01-19 06:00:00,1979.2
2025-05-08 10:00:00,3135.8
2025-08-17 16:00:00,2809.4
2025-09-07 07:00:00,2419.3
2025-11-04 01:00:00,2210.1
2025-04-06 00:00:00,2422.0
2025-06-19 00:00:00,2505.4
2025-07-27 02:00:00,2324.8
2025-01-16 13:00:00,2592.9
2025-09-18 08:00:00,2594.9
2025-07-04 05:00:00,2215.7
2025-08-01 08:00:00,2615.7
2025-11-08 13:00:00,2634.0
2025-05-01 14:00:00,3150.7
2025-03-16 08:00:00,2400.6
2025-11-13 07:00:00,2323.8
2025-05-07 14:00:00,3246.2
2025-05-29 06:00:00,2431.1
2025-10-30 23:00:00,2769.5
2025-04-12 17:00:00,3077.4
2025-07-12 06:00:00,2267.8
2025-07-08 04:00:00,1920.7
2025-05-21 18:00:00,3427.3
2025-10-23 08:00:00,2685.9
2025-06-09 17:00:00,3195.1
2025-11-29 08:00:00,2347.2
2025-11-06 18:00:00,3121.9
2025-07-29 05:00:00,2190.2
2025-03-06 05:00:00,2052.0
2025-12-01 20:00:00,3562.6
2025-01-14 10:00:00,2726.0
2025-03-26 15:00:00,3177.4
2025-09-03 20:00:00,3767.8
2025-05-13 13:00:00,3020.5
2025-10-26 21:00:00,3421.1
2025-07-30 09:00:00,2924.0
2025-11-23 12:00:00,2714.0
2025-04-02 00:00:00,2545.9
2025-01-05 14:00:00,2602.7
2025-09-13 10:00:00,2958.9
2025-08-03 21:00:00,3456.8
2025-02-14 23:00:00,2478.0
2025-04-03 18:00:00,3452.7
2025-04-18 12:00:00,3032.3
2025-11-22 07:00:00,2456.1
2025-08-06 11:00:00,2985.2
2025-06-14 09:00:00,2750.4
2025-02-18 12:00:00,2793.6
2025-04-16 11:00:00,2748.1
2025-03-02 10:00:00,2900.1
2025-10-23 00:00:00,2285.2
2025-09-15 01:00:00,2345.9
2025-08-27 18:00:00,3221.7
2025-08-08 10:00:00,3064.7
2025-07-11 18:00:00,3345.8
2025-05-22 16:00:00,3265.4
2025-09-15 23:00:00,2888.7
2025-07-18 13:00:00,3048.8
2025-12-24 07:00:00,2311.4
2025-11-14 08:00:00,2556.3
2025-07-23 14:00:00,3153.7
2025-11-15 13:00:00,2719.7
2025-10-13 00:00:00,2357.6
2025-03-05 02:00:00,2195.9
2025-04-07 09:00:00,3031.0
2025-11-23 10:00:00,2808.6
2025-03-02 11:00:00,2819.8
2025-03-26 04:00:00,2135.5
2025-10-01 02:00:00,2203.7
2025-07-02 09:00:00,2888.8
2025-06-02 20:00:00,3716.0
2025-08-29 18:00:00,3364.2
2025-02-04 22:00:00,2892.6
2025-12-28 22:00:00,3054.6
2025-04-09 22:00:00,3182.6
2025-05-07 11:00:00,3066.4
2025-04-19 11:00:00,2858.8
2025-10-09 11:00:00,3146.1
2025-05-05 12:00:00,2999.3
2025-10-30 08:00:00,2626.0
2025-10-19 17:00:00,2795.2
2025-01-19 18:00:00,2949.8
2025-06-26 04:00:00,2102.1
2025-03-13 10:00:00,2984.9
2025-05-05 11:00:00,3058.3
2025-11-06 13:00:00,2802.0
2025-01-15 03:00:00,1820.5
2025-10-08 06:00:00,2218.5
2025-09-16 12:00:00,2958.7
2025-11-25 14:00:00,2975.9
2025-03-01 03:00:00,2092.2
2025-01-02 10:00:00,2706.4
2025-10-20 05:00:00,2198.3
2025-08-12 02:00:00,2177.3
2025-11-27 06:00:00,2262.8
2025-05-01 04:00:00,2229.9
2025-02-28 18:00:00,3126.8
2025-10-03 22:00:00,3102.5
2025-04-01 10:00:00,3126.8
2025-11-29 04:00:00,2099.8
2025-02-07 01:00:00,1996.2
2025-12-09 14:00:00,2989.8
2025-11-24 04:00:00,2075.3
2025-08-22 01:00:00,2356.3
2025-04-04 12:00:00,3026.3
2025-06-06 17:00:00,3362.2
2025-12-12 00:00:00,2358.1
2025-08-14 11:00:00,2945.0
2025-01-19 00:00:00,2226.8
2025-06-23 10:00:00,3136.7
2025-06-07 13:00:00,2837.5
2025-11-19 22:00:00,3247.7
2025-12-02 04:00:00,2068.2
2025-10-20 07:00:00,2558.2
2025-04-22 20:00:00,3760.4
2025-03-20 14:00:00,2955.1
2025-06-07 05:00:00,2177.9
2025-03-16 10:00:00,2779.9
2025-11-13 15:00:00,3161.5
2025-07-16 19:00:00,3569.5
2025-04-01 21:00:00,3535.9
2025-06-20 14:00:00,3051.2
2025-05-23 20:00:00,3789.7
2025-03-28 05:00:00,2147.6
2025-11-13 21:00:00,3396.1
2025-11-14 06:00:00,2255.9
2025-02-06 16:00:00,2920.5
2025-05-27 15:00:00,3378.3
2025-05-25 08:00:00,2718.0
2025-06-27 03:00:00,2183.8
2025-09-22 07:00:00,2457.7
2025-06-30 22:00:00,3351.2
2025-07-28 16:00:00,3153.9
2025-09-27 23:00:00,2907.1
2025-04-18 18:00:00,3391.7
2025-12-27 07:00:00,2398.2
2025-03-13 02:00:00,2055.5
2025-02-18 06:00:00,2081.9
2025-04-07 02:00:00,2380.7
2025-10-12 01:00:00,2348.6
2025-10-31 15:00:00,3212.1
2025-09-01 17:00:00,3050.6
2025-08-17 02:00:00,2140.3
2025-09-05 18:00:00,3220.4
2025-12-05 11:00:00,2881.3
2025-09-16 00:00:00,2341.0
2025-07-08 07:00:00,2423.1
2025-06-30 08:00:00,2713.1
2025-10-20 23:00:00,2847.6
2025-03-16 06:00:00,2197.1
2025-08-05 01:00:00,2356.2
2025-05-15 15:00:00,3120.9
2025-11-18 18:00:00,3279.4
2025-02-07 16:00:00,2860.2
2025-12-19 19:00:00,3354.7
2025-06-05 03:00:00,2240.0
2025-10-19 00:00:00,2361.1
2025-07-11 20:00:00,3795.3
2025-03-28 16:00:00,3102.8
2025-03-07 05:00:00,2080.8
2025-10-26 17:00:00,2875.9
2025-07-23 18:00:00,3296.3
2025-08-12 13:00:00,2946.3
2025-05-24 06:00:00,2530.3
2025-08-26 01:00:00,2370.1
2025-07-25 04:00:00,2118.1
2025-02-16 09:00:00,2488.2
2025-10-31 00:00:00,2379.7
2025-08-27 17:00:00,3049.0
2025-08-06 02:00:00,2217.9
2025-07-28 01:00:00,2279.5
2025-08-25 04:00:00,2150.1
2025-10-12 19:00:00,3435.0
2025-01-11 14:00:00,2589.5
2025-07-13 07:00:00,2461.5
2025-05-06 03:00:00,2286.0
2025-09-25 15:00:00,3061.8
2025-08-14 03:00:00,2032.2
2025-08-13 15:00:00,3177.3
2025-05-17 01:00:00,2404.1
2025-08-18 21:00:00,3510.7
2025-10-29 20:00:00,3576.8
2025-04-21 11:00:00,3084.9
2025-01-13 15:00:00,2854.8
2025-07-18 14:00:00,3158.2
2025-09-19 04:00:00,2119.0
2025-07-25 18:00:00,3198.5
2025-08-27 02:00:00,2075.5
2025-03-01 20:00:00,3477.8
2025-04-24 03:00:00,2377.5
2025-09-12 05:00:00,2145.0
2025-01-16 16:00:00,2858.0
2025-03-19 21:00:00,3343.6
2025-09-25 06:00:00,2207.7
2025-04-28 08:00:00,2771.8
2025-11-26 15:00:00,3132.1
2025-03-11 02:00:00,2179.2
2025-02-01 11:00:00,2692.4
2025-06-06 09:00:00,3020.9
2025-06-22 20:00:00,3696.1
2025-06-14 03:00:00,2114.6
2025-01-13 02:00:00,1948.1
2025-06-11 16:00:00,3277.1
2025-12-01 19:00:00,3399.4
2025-08-02 09:00:00,2648.2
2025-03-30 06:00:00,2275.1
2025-07-16 03:00:00,2229.1
2025-12-18 23:00:00,2678.0
2025-01-21 21:00:00,3170.9
2025-12-29 21:00:00,3272.2
2025-11-02 18:00:00,3083.0
2025-05-27 14:00:00,3233.5
2025-03-06 03:00:00,2062.5
2025-07-15 18:00:00,3261.8
2025-02-20 11:00:00,2743.3
2025-10-26 10:00:00,2834.4
2025-11-21 06:00:00,2128.9
2025-01-29 00:00:00,2101.1
2025-09-11 15:00:00,3185.3
2025-07-24 10:00:00,2980.1
2025-12-05 15:00:00,3067.8
2025-12-26 19:00:00,3363.3
2025-07-23 13:00:00,3046.7
2025-10-29 12:00:00,2904.8
2025-03-03 00:00:00,2428.5
2025-06-05 00:00:00,2507.5
2025-10-31 02:00:00,2206.5
2025-02-19 16:00:00,2870.0
2025-04-23 09:00:00,3108.2
2025-04-05 08:00:00,2532.8
2025-01-18 13:00:00,2452.5
2025-01-22 01:00:00,2110.5
2025-09-15 14:00:00,3010.5
2025-03-07 22:00:00,3094.9
2025-01-22 02:00:00,1946.4
2025-04-11 05:00:00,2205.8
2025-08-02 13:00:00,2735.3
2025-04-26 17:00:00,3053.5
2025-01-26 21:00:00,3182.8
2025-03-30 14:00:00,2824.4
2025-05-06 19:00:00,3633.7
2025-10-31 13:00:00,2963.9
2025-05-22 11:00:00,3113.4
2025-07-08 10:00:00,3017.0
2025-10-19 06:00:00,2152.4
2025-01-15 11:00:00,2694.5
2025-12-08 07:00:00,2360.1
2025-08-14 04:00:00,2131.4
2025-06-01 15:00:00,3014.9
2025-12-05 01:00:00,2059.1
2025-10-26 05:00:00,2116.7
2025-12-19 09:00:00,2760.9
2025-01-14 00:00:00,2031.7
2025-07-03 01:00:00,2333.7
2025-02-01 02:00:00,2035.8
2025-07-10 02:00:00,2382.7
2025-04-14 04:00:00,2151.3
2025-03-26 08:00:00,2667.3
2025-06-09 11:00:00,3112.0
2025-04-18 02:00:00,2358.0
2025-12-28 08:00:00,2420.0
2025-06-16 10:00:00,3128.9
2025-10-08 19:00:00,3560.2
2025-08-02 19:00:00,3384.0
2025-07-03 09:00:00,2910.1
2025-06-11 08:00:00,2793.0
2025-01-11 19:00:00,3140.2
2025-04-01 03:00:00,2253.6
2025-11-24 14:00:00,2870.7
2025-01-16 20:00:00,3288.8
2025-07-14 00:00:00,2498.8
2025-12-18 22:00:00,3069.6
2025-03-21 16:00:00,3144.6
2025-05-04 11:00:00,
2025-01-25 23:00:00,2485.1
2025-01-02 21:00:00,3217.7
2025-03-02 04:00:00,2089.5
2025-03-10 20:00:00,3513.4
2025-11-09 12:00:00,2711.2
2025-03-20 21:00:00,3374.3
2025-06-11 20:00:00,3718.7
2025-04-11 06:00:00,2361.9
2025-10-28 23:00:00,2812.5
2025-12-23 11:00:00,2956.5
2025-05-04 16:00:00,3132.6
2025-03-23 22:00:00,3109.5
2025-05-26 18:00:00,3550.6
2025-10-06 17:00:00,3204.2
2025-05-28 06:00:00,2466.8
2025-06-23 07:00:00,2526.8
2025-03-08 16:00:00,2822.3
2025-08-26 14:00:00,3118.3
2025-06-18 23:00:00,3002.6
2025-06-28 23:00:00,2882.0
2025-12-12 23:00:00,2712.5
2025-06-08 07:00:00,2516.1
2025-05-06 16:00:00,3300.8
2025-01-18 18:00:00,2833.6
2025-01-18 02:00:00,1917.5
2025-11-20 05:00:00,1974.3
2025-09-28 11:00:00,3053.1
2025-09-30 14:00:00,3092.6
2025-06-07 03:00:00,2229.5
2025-08-01 14:00:00,3068.9
2025-11-12 02:00:00,2257.3
2025-11-03 16:00:00,3055.2
2025-01-09 18:00:00,3120.2
2025-04-14 15:00:00,2869.4
2025-08-31 18:00:00,3276.3
2025-05-21 19:00:00,3630.7
2025-08-19 18:00:00,3220.0
2025-06-15 13:00:00,2807.0
2025-02-13 17:00:00,3031.0
2025-06-19 04:00:00,2258.5
2025-11-18 12:00:00,2880.4
2025-07-11 00:00:00,2461.1
2025-06-09 21:00:00,3538.5
2025-03-24 04:00:00,2122.8
2025-12-20 07:00:00,2282.6
2025-03-29 11:00:00,2784.4
2025-03-04 11:00:00,3079.0
2025-02-16 05:00:00,1942.8
2025-09-12 11:00:00,2988.1
2025-07-09 10:00:00,2963.2
2025-01-28 04:00:00,1850.6
2025-05-10 09:00:00,2916.1
2025-11-25 05:00:00,2028.1
2025-03-16 19:00:00,3338.6
2025-03-12 22:00:00,3133.6
2025-05-28 22:00:00,3367.4
2025-12-08 05:00:00,1953.0
2025-06-12 10:00:00,3090.4
2025-03-04 10:00:00,2989.8
2025-05-12 20:00:00,3724.0
2025-08-10 21:00:00,3509.8
2025-04-01 18:00:00,3407.5
2025-12-27 22:00:00,3065.7
2025-11-04 19:00:00,3353.2
2025-07-15 14:00:00,3108.5
2025-06-16 00:00:00,2449.0
2025-01-30 09:00:00,2637.1
2025-03-20 00:00:00,2352.2
2025-06-07 04:00:00,2138.7
2025-06-09 01:00:00,2406.4
2025-10-26 02:00:00,2117.9
2025-08-25 06:00:00,2150.9
2025-12-08 17:00:00,3046.8
2025-08-08 21:00:00,3466.0
2025-09-04 22:00:00,3140.0
2025-08-24 20:00:00,3596.4
2025-07-21 08:00:00,2641.3
2025-09-27 06:00:00,2295.0
2025-01-24 13:00:00,2703.3
2025-09-29 15:00:00,3221.6
2025-09-08 23:00:00,2858.6
2025-05-02 03:00:00,2376.2
2025-01-27 16:00:00,2794.3
2025-05-16 06:00:00,2487.0
2025-06-28 08:00:00,2512.6
2025-08-23 04:00:00,2133.6
2025-08-28 12:00:00,2842.8
2025-03-23 20:00:00,3400.4
2025-09-14 12:00:00,2717.2
2025-06-07 16:00:00,3038.2
2025-01-14 13:00:00,2587.7
2025-09-07 19:00:00,3367.1
2025-04-08 10:00:00,3043.9
2025-05-08 05:00:00,2272.8
2025-06-02 12:00:00,3031.5
2025-05-12 07:00:00,2688.9
2025-04-04 05:00:00,2229.4
2025-10-19 19:00:00,3443.7
2025-07-02 00:00:00,2434.7
2025-07-31 12:00:00,2966.0
2025-12-19 17:00:00,3070.5
2025-05-22 12:00:00,3129.4
2025-09-13 00:00:00,2460.8
2025-02-06 00:00:00,2231.2
2025-10-13 05:00:00,1983.2
2025-11-24 05:00:00,2099.5
2025-09-17 16:00:00,3131.6
2025-07-08 00:00:00,2238.9
2025-11-25 06:00:00,2108.2
2025-01-16 11:00:00,2561.9
2025-06-26 23:00:00,2886.1
2025-07-02 07:00:00,2367.7
2025-07-27 21:00:00,3552.4
2025-04-16 22:00:00,3073.9
2025-11-02 03:00:00,2067.9
2025-07-07 15:00:00,3149.0
2025-10-02 00:00:00,2409.9
2025-10-10 21:00:00,3415.2
2025-12-24 01:00:00,2148.6
2025-04-09 12:00:00,3138.3
2025-02-26 16:00:00,2871.4
2025-02-07 23:00:00,2550.9
2025-10-30 16:00:00,3078.6
2025-11-06 11:00:00,2873.3
2025-07-27 16:00:00,2942.4
2025-09-21 10:00:00,2819.4
2025-08-09 05:00:00,2177.0
2025-06-14 01:00:00,2324.9
2025-02-10 04:00:00,1972.6
2025-09-23 13:00:00,2939.9
2025-03-01 07:00:00,2387.7
2025-01-06 02:00:00,2010.1
2025-01-20 23:00:00,2568.5
2025-01-28 14:00:00,2841.6
2025-06-11 15:00:00,3319.3
2025-05-19 10:00:00,3317.1
2025-05-02 09:00:00,3056.2
2025-09-10 08:00:00,2707.6
2025-04-29 03:00:00,2286.6
2025-01-19 07:00:00,2121.6
2025-02-27 11:00:00,2855.9
2025-12-02 17:00:00,3162.9
2025-06-25 16:00:00,3249.5
2025-03-02 03:00:00,2226.3
2025-11-10 02:00:00,2142.6
2025-09-19 10:00:00,3039.3
2025-03-03 13:00:00,2779.0
2025-11-22 19:00:00,3463.0
2025-02-18 21:00:00,3287.2
2025-12-28 15:00:00,2943.4
2025-08-25 00:00:00,2387.1
2025-05-12 05:00:00,2299.2
2025-08-17 19:00:00,3389.3
2025-07-22 16:00:00,3120.2
2025-06-21 17:00:00,2946.2
2025-04-22 05:00:00,2260.7
2025-01-12 15:00:00,2644.6
2025-05-23 16:00:00,3159.4
2025-08-03 10:00:00,2918.1
2025-08-06 16:00:00,3032.1
2025-04-18 03:00:00,2379.7
2025-09-17 05:00:00,2221.9
2025-02-15 21:00:00,3120.9
2025-01-24 16:00:00,2820.6
2025-03-12 14:00:00,2985.8
2025-11-24 00:00:00,2275.6
2025-10-13 18:00:00,3276.3
2025-10-12 06:00:00,2231.8
2025-12-08 02:00:00,2083.9
2025-08-08 16:00:00,3180.4
2025-01-25 01:00:00,2005.5
2025-01-03 11:00:00,2692.5
2025-02-02 19:00:00,3235.2
2025-09-26 08:00:00,2773.5
2025-06-18 19:00:00,3574.1
2025-05-12 06:00:00,2432.8
2025-09-05 09:00:00,2780.1
2025-07-28 03:00:00,2039.2
2025-05-05 23:00:00,2963.7
2025-10-20 20:00:00,3637.8
2025-05-09 19:00:00,3705.6
2025-06-05 22:00:00,3388.6
2025-09-13 05:00:00,2057.4
2025-05-20 10:00:00,3206.3
2025-01-14 23:00:00,2501.8
2025-10-11 05:00:00,2096.2
2025-10-05 15:00:00,2974.8
2025-10-19 22:00:00,3121.5
2025-07-15 06:00:00,2375.6
2025-11-24 20:00:00,3541.7
2025-01-08 16:00:00,2824.1
2025-09-22 16:00:00,2992.2
2025-05-19 22:00:00,3371.9
